valid;pid;ppn;costs;isbdcount;matchcount;matchrate;avgcosts;goodorder4
1;4464;193481731;1.55009401;33;19;0.5757575757575758;1.5758098566848016;0.7394856417573099
0;4464;237404222;;30;10;0.3333333333333333;2.8469885835670246;0.41997786705814344
1;4465;151270112;1.32981646;29;32;1.103448275862069;1.7778367555172523;0.7750869394079187
0;4465;198116527;;11;2;0.18181818181818182;2.2454319738855264;NaN
1;4467;141453230;1.26565588;21;21;1.0;1.7375067744497235;0.789757895913489
0;4467;142814091;;117;26;0.2222222222222222;2.860436534753977;0.5238163456847452
1;4504;197953506;1.00998235;22;23;1.0454545454545454;2.3485936178648457;0.5331520823094388
0;4504;172255244;;13;6;0.46153846153846156;3.194368455768378;0.48604444475293135
1;4508;142899976;0.35640493;49;36;0.7346938775510204;2.6169077243542214;0.5525468811349373
0;4508;233363637;;41;25;0.6097560975609756;3.123971937945888;0.39615731325954445
1;4538;134911857;1.77533293;14;17;1.2142857142857142;1.7934137831057182;0.7480423985275856
0;4538;302736867;;16;4;0.25;2.9069027866410098;0.6625212350183821
1;4607;147013658;1.97045636;81;96;1.1851851851851851;2.7509917289097765;0.6059835999145098
0;4607;137373171;;77;68;0.8831168831168831;2.7583633204736113;0.5578010393249547
1;4632;151692262;0.493385673;16;19;1.1875;2.1716876397642317;0.7066223975303335
0;4632;190570067;;18;5;0.2777777777777778;2.404205649068685;0.5244550168756956
1;4633;141295430;1.9013257;36;26;0.7222222222222222;1.982171935707473;0.8002521183662781
0;4633;216870194;;21;4;0.19047619047619047;2.9121955365157364;0.4656180795092088
1;4637;135204941;1.06562972;60;48;0.8;2.0265677418721038;0.7934556216156388
0;4637;225330903;;76;39;0.5131578947368421;2.342534593726419;0.5830532055652778
1;4647;196250838;1.45171118;13;16;1.2307692307692308;1.8798518349219433;0.7129537921603485
0;4647;138642737;;46;15;0.32608695652173914;2.794207252444949;0.5651351150822501
1;4654;151695172;1.66008222;96;94;0.9791666666666666;1.7424425297582575;0.7560448207944561
0;4654;146727053;;27;11;0.4074074074074074;2.2422881178014795;0.5085454593805578
1;4655;137377150;0.408814102;69;66;0.9565217391304348;2.3601885539880296;0.7283213659684526
0;4655;144679671;;15;10;0.6666666666666666;3.0312986477459782;0.43138548134699445
1;4658;196261260;0.750423074;24;20;0.8333333333333334;1.4983422870866785;0.7742948756981175
0;4658;226334775;;39;19;0.48717948717948717;2.73840261838882;0.546822726104451
1;4666;196318025;1.65949178;49;60;1.2244897959183674;2.5428912615650963;0.642873984226477
0;4666;222807806;;32;31;0.96875;2.668782071020369;0.5587240097996045
1;4673;151695954;0.898394883;60;50;0.8333333333333334;2.4396218394871814;0.632005004730947
0;4673;147483379;;43;29;0.6744186046511628;2.9215048837053565;0.5920274249088949
1;4674;151695962;1.97173774;43;51;1.186046511627907;1.8133365249525684;0.8556639379617362
0;4674;226022366;;36;18;0.5;2.7943902940925596;0.6390401525869231
1;4678;196526272;1.41697466;41;27;0.6585365853658537;2.0705325740195035;0.5919073658284845
0;4678;234262338;;17;8;0.47058823529411764;2.757905558240661;0.5477818899133395
1;4680;150212356;1.59971118;21;18;0.8571428571428571;1.413341014072436;0.6285557539230906
0;4680;254720277;;49;12;0.24489795918367346;2.8654951300400193;0.5596064616648541
1;4685;196743826;1.25032258;50;52;1.04;2.5359952649777595;0.6846388264964984
0;4685;250234793;;72;48;0.6666666666666666;2.846311976685287;0.661590968360924
1;4697;196757304;1.4780252;29;43;1.4827586206896552;1.8363601424276976;0.7806539029576937
0;4697;147746620;;26;17;0.6538461538461539;2.3971721918783824;0.6588028523912844
1;4704;131557122;1.41895163;52;53;1.0192307692307692;1.9132610611913792;0.8626479650238408
0;4704;238079570;;183;86;0.46994535519125685;2.4340141165922216;0.6136358644943678
1;4708;197571395;1.82732773;33;37;1.121212121212121;1.812934078490308;0.7930729237310407
0;4708;231218664;;69;22;0.3188405797101449;2.7306574983354004;0.3413805590931653
1;4712;151696241;1.45724428;54;44;0.8148148148148148;2.47200958789424;0.5369424639907165
0;4712;219523312;;23;8;0.34782608695652173;3.0680127674352695;0.39976763526305137
1;4741;151696411;1.84498596;15;14;0.9333333333333333;2.4302926713887127;0.5311805765190176
0;4741;150863497;;47;26;0.5531914893617021;2.93335744497844;0.5384872454799563
1;4746;142825190;1.83702779;26;23;0.8846153846153846;1.83142053453444;0.7172817935570787
0;4746;152651292;;76;48;0.631578947368421;2.560206933904832;0.5922522495212449
1;4747;197664415;1.34733331;28;35;1.25;1.46825350808871;0.8367355309493596
0;4747;135721563;;104;25;0.2403846153846154;3.0038079699802545;0.45351319547998
1;4749;152415807;1.76151693;46;55;1.1956521739130435;1.999864118517154;0.7801771273023718
0;4749;150318812;;103;46;0.44660194174757284;2.5558283223620863;0.6429973330595089
1;4750;197781837;1.44958496;33;43;1.303030303030303;1.4251599650293536;0.9072246650680239
0;4750;143171488;;40;9;0.225;2.969518459861498;0.5200249761720566
1;4755;151448035;0.837693453;74;26;0.35135135135135137;2.6477245347853686;0.5617940722455268
0;4755;224569767;;23;6;0.2608695652173913;2.7315061791952444;0.4306556656926982
1;4758;197786391;1.59058809;62;31;0.5;2.234771093414456;0.6153072562383018
0;4758;197786979;;16;5;0.3125;3.3011929734887624;0.24684205686468882
1;4765;197868258;1.35641694;16;5;0.3125;2.6268256801974674;0.4262413673978107
0;4765;144541726;;127;57;0.44881889763779526;3.1021270708398596;0.426877529389189
1;4789;197910165;1.954965;18;21;1.1666666666666667;2.769782744107762;0.5456521356677931
0;4789;142453811;;16;13;0.8125;2.939463258120594;0.5953472180480567
1;4898;197913970;0.465622932;20;11;0.55;1.285244155812373;0.5614311807509039
0;4898;156522373;;90;28;0.3111111111111111;2.827122633125371;0.5406261074341396
1;4902;197932975;1.33457768;20;16;0.8;2.415372528761355;0.6556726783681796
0;4902;147796652;;35;12;0.34285714285714286;3.308843722745976;0.4649931728560729
1;4925;197915396;0.998449862;14;14;1.0;1.6970677635397886;0.764465554577291
0;4925;150167695;;74;41;0.5540540540540541;2.3702771577567945;0.5509397813356621
1;4926;197918018;1.78929114;36;29;0.8055555555555556;2.282994073605507;0.6323455293317848
0;4926;143004115;;69;41;0.5942028985507246;2.57062176552269;0.5712793054669347
1;4935;197925006;1.9417417;36;31;0.8611111111111112;2.850247458811785;0.5389392465509506
0;4935;147196795;;29;12;0.41379310344827586;3.0626844750959754;0.3613755674879302
1;4937;197940986;1.27743459;103;62;0.6019417475728155;1.96943643019214;0.7620556200345188
0;4937;225377934;;24;5;0.20833333333333334;2.929271301789845;0.48153514524476737
1;4941;197947565;1.46385932;60;53;0.8833333333333333;2.6625863587965113;0.7134691227933689
0;4941;151709432;;122;85;0.6967213114754098;2.856297257752476;0.5479304473889196
1;4942;197949347;1.93062925;43;29;0.6744186046511628;2.4303314678558268;0.6178441787788953
0;4942;138137382;;28;14;0.5;2.568842826916151;0.5178609941459533
1;4943;197950736;0.979985058;23;14;0.6086956521739131;1.570584914191238;0.562883549380309
0;4943;144707942;;80;31;0.3875;2.6558809443407476;0.45185701546503765
1;4944;197951252;0.416003048;55;36;0.6545454545454545;2.4662982380952165;0.6412836423955991
0;4944;215219686;;46;18;0.391304347826087;2.988048581109979;0.36656118003985955
1;4968;197960928;0.709967434;90;91;1.011111111111111;1.9353008037708568;0.837848574516079
0;4968;150222297;;19;10;0.5263157894736842;2.872011011391908;0.6695195170866648
1;4987;198042191;1.78430665;34;34;1.0;1.2207646231588585;0.7434515355630975
0;4987;123052254;;22;12;0.5454545454545454;2.6897771542338726;0.631422840051249
1;4991;19804836X;0.688099444;15;9;0.6;2.188518890925788;0.5329198425776724
0;4991;266776620;;41;31;0.7560975609756098;3.0879536359752406;0.4562252933440261
1;4995;198054939;1.76580989;42;33;0.7857142857142857;2.528145268399758;0.7366011254428877
0;4995;249444992;;26;11;0.4230769230769231;2.9559116246578743;0.6620224680868484
1;5023;190897414;1.00565231;13;16;1.2307692307692308;2.477892304911306;0.6401386962618966
0;5023;150751206;;40;26;0.65;2.7987108035892065;0.48867061287623426
1;5045;198078919;1.69519794;21;12;0.5714285714285714;1.5959641330960448;0.733448886856208
0;5045;058271635;;22;7;0.3181818181818182;2.707385547364401;0.6054458747823922
1;5084;198081154;1.63041675;27;37;1.3703703703703705;1.9797000316668458;0.6935779240978345
0;5084;150580444;;47;25;0.5319148936170213;2.7826457438151944;0.4325400270108538
1;5091;14701655X;1.05307519;17;12;0.7058823529411765;2.498150126738841;0.7879929509155051
0;5091;151507317;;75;18;0.24;3.252437431689032;0.41583500534377377
1;5092;141001607;1.38636625;26;33;1.2692307692307692;1.8683381432228088;0.7180615171531046
0;5092;150790503;;48;14;0.2916666666666667;2.8578884921226573;0.4562141271267196
1;5099;198075545;1.19906437;19;15;0.7894736842105263;2.967130027174366;0.48732039523762116
0;5099;133958817;;94;57;0.6063829787234043;3.177409700334409;0.5800598284271261
1;5120;147016673;1.42455935;12;9;0.75;1.7567516673745436;0.8699266757989633
0;5120;225844451;;29;23;0.7931034482758621;2.768926241902318;0.5373194503725315
1;5206;15169835X;1.14043427;63;23;0.36507936507936506;2.133695690040045;0.6544030776008778
0;5206;147702976;;26;11;0.4230769230769231;2.9562740749786824;0.37167826785296537
1;5231;141659750;0.849821985;53;67;1.2641509433962264;1.9932378493368825;0.7331679883502072
0;5231;143078364;;44;23;0.5227272727272727;3.0333752909417266;0.5855069375101858
1;5232;151297525;1.47056603;45;41;0.9111111111111111;2.4801434448475357;0.5337119595853139
0;5232;147487242;;27;9;0.3333333333333333;3.006529249152455;0.310889721264235
1;5234;198060009;0.951085448;25;29;1.16;1.7916348352391183;0.8250542953176556
0;5234;194962288;;33;10;0.30303030303030304;3.0180691948517286;0.49847335105305435
1;5235;198060629;1.04578376;33;35;1.0606060606060606;2.758537676719031;0.606620130150363
0;5235;138299498;;62;55;0.8870967741935484;2.799941069191958;0.6109239107860642
1;5245;150294603;1.19642234;32;26;0.8125;1.322031670464424;0.8589702013231918
0;5245;225509660;;29;7;0.2413793103448276;2.7542065732948147;0.48109747201779
1;5250;198073909;0.298473179;72;60;0.8333333333333334;2.0508976800408507;0.7123654382667712
0;5250;145069753;;75;42;0.56;2.3553523372926337;0.5705940004868097
1;5252;198075677;1.26901698;27;21;0.7777777777777778;2.0478509984086406;0.678710814815753
0;5252;237505320;;83;19;0.2289156626506024;2.9424659173409884;0.4916763571908247
1;5268;198078617;1.51073635;16;11;0.6875;2.5231935717020417;0.5548831553740389
0;5268;229126413;;22;13;0.5909090909090909;2.7407110437730062;0.5736434197321796
1;5272;198083211;1.37625837;33;28;0.8484848484848485;1.596743494178617;0.6873168216082486
0;5272;133958787;;132;54;0.4090909090909091;2.847844039446949;0.6105883579727065
1;5304;151698600;1.00067699;32;30;0.9375;2.8335207146000156;0.5952132612492408
0;5304;253658969;;18;10;0.5555555555555556;2.671336156452949;0.5151776471744974
1;5306;147023076;0.82636261;82;55;0.6707317073170732;2.3835559933206683;0.6438486160184512
0;5306;149963297;;31;19;0.6129032258064516;2.9787169706718597;0.4402488458534673
1;5322;198102828;0.621814907;14;20;1.4285714285714286;1.1770329955605128;0.8602193288598347
0;5322;214862100;;124;80;0.6451612903225806;2.5282267461787336;0.6166311952558158
1;5346;198106203;0.901613891;30;19;0.6333333333333333;2.8637423654782754;0.5818541888211908
0;5346;147613914;;42;10;0.23809523809523808;3.3462080414846467;0.38655177734547014
1;5347;198107668;1.04969764;15;15;1.0;2.169539603891953;0.7579562879862626
0;5347;219126526;;27;6;0.2222222222222222;2.909093858504549;0.3939213647435285
1;5348;198108176;0.714526474;88;50;0.5681818181818182;2.9524573734846626;0.48774609261747653
0;5348;150135955;;72;39;0.5416666666666666;2.9836371274714995;0.46839657550958863
1;5349;138279659;0.748819053;20;20;1.0;1.5817735980032812;0.6544474947072784
0;5349;223367338;;17;5;0.29411764705882354;3.1054311416034097;0.4760595913150478
1;5350;198110065;1.93466628;14;10;0.7142857142857143;2.7286332221940945;0.4913419520218701
0;5350;180000837;;58;45;0.7758620689655172;2.8309438257506443;0.4976391988499535
1;5352;198110790;1.02215004;27;18;0.6666666666666666;2.737557341509417;0.5242585648918313
0;5352;153490632;;38;26;0.6842105263157895;3.064155000149511;0.5747049599219931
1;5357;142357979;0.675712764;70;16;0.22857142857142856;1.9966557387105697;0.6819878006837529
0;5357;140237178;;39;13;0.3333333333333333;2.872677434271286;0.40509436976503693
1;5384;147023289;0.642855585;38;40;1.0526315789473684;2.424652868983169;0.7326570787939237
0;5384;138292329;;51;18;0.35294117647058826;2.4628848462296133;0.7380384813765275
1;5385;142698946;0.368713468;24;18;0.75;1.821294989173118;0.7307671426691351
0;5385;189162864;;66;15;0.22727272727272727;3.2089595054576003;0.4205084210043042
1;5386;14702336X;1.44958401;27;20;0.7407407407407407;1.7354968801716137;0.7255585791680348
0;5386;231018363;;19;7;0.3684210526315789;2.8217726819489877;0.39881977070447217
1;5414;198125798;0.986809433;26;32;1.2307692307692308;2.598764202382867;0.6435500481767781
0;5414;253459389;;18;13;0.7222222222222222;2.995304762098984;0.30097993209984014
1;5415;198125232;0.753519237;34;50;1.4705882352941178;2.3779762012641608;0.6602105467815623
0;5415;313159149;;55;49;0.8909090909090909;2.699533334021943;0.595989256764104
1;5469;198137117;1.90472913;81;77;0.9506172839506173;2.4660478903742367;0.6976526902258415
0;5469;360824544;;44;41;0.9318181818181818;2.8430140068118583;0.5080393250463712
1;5471;198246838;1.319031;21;28;1.3333333333333333;2.472454341791061;0.7212972091321481
0;5471;322506239;;47;23;0.48936170212765956;3.125903333075725;0.4792652685827344
1;5475;198275404;0.417308509;15;20;1.3333333333333333;1.3810918107254688;0.8507698389373398
0;5475;22749993X;;14;1;0.07142857142857142;3.4829132116937576;NaN
1;5480;198301812;0.945079625;27;33;1.2222222222222223;2.0157551419967414;0.7250226002159799
0;5480;144129264;;33;28;0.8484848484848485;2.571628052471534;0.5067274164802398
1;5481;147021030;0.99841404;27;35;1.2962962962962963;2.1448157101902106;0.7145993230426912
0;5481;138753865;;57;29;0.5087719298245614;2.7511139020347106;0.5716904907200128
1;5482;151349762;0.671204984;14;18;1.2857142857142858;1.7731186148058566;0.8850550934182589
0;5482;253100941;;115;21;0.1826086956521739;2.7224420703206085;0.4858211114105851
1;5491;147021073;0.755050242;19;16;0.8421052631578947;2.3277902586402486;0.5785837599623093
0;5491;141861509;;48;15;0.3125;3.070951745589619;0.36264266449443694
1;5514;198407610;0.720059097;49;33;0.673469387755102;2.8662956649850106;0.5384767733758198
0;5514;266307787;;39;20;0.5128205128205128;2.9186488894404374;0.6004094100954166
1;5516;173144357;1.71125913;18;25;1.3888888888888888;1.7462787189745312;0.8027173744686745
0;5516;219117381;;20;9;0.45;2.8288033622960755;0.5836255865186959
1;5521;134795377;1.15175438;31;13;0.41935483870967744;2.4642556393428734;0.6477613450507188
0;5521;134108809;;18;15;0.8333333333333334;2.8296636887345117;0.6328858002322532
1;5524;138001685;1.98658097;37;18;0.4864864864864865;2.7093492374591004;0.5935637609935798
0;5524;244848092;;32;10;0.3125;2.834099594472305;0.5162942117690325
1;5534;198411332;0.505134523;11;14;1.2727272727272727;1.2730126091384815;0.8196274880858527
0;5534;240066138;;52;22;0.4230769230769231;2.6572965869209204;0.5313541990887166
1;5567;198424779;1.99127209;49;36;0.7346938775510204;2.8141713392629315;0.5793971901350241
0;5567;237594005;;42;42;1.0;2.8548978347155347;0.5595652049718641
1;5568;198427204;1.00718427;8;6;0.75;3.228243289199628;0.35621371223530784
0;5568;197912850;;27;23;0.8518518518518519;2.9692087462086865;0.5845905280082445
1;5571;198060599;0.650862277;21;21;1.0;1.649394890641388;0.6837013846965238
0;5571;334604869;;27;7;0.25925925925925924;2.705173149931082;0.5501824607904081
1;5615;198083106;1.45780957;19;20;1.0526315789473684;1.8881384078235641;0.6947557806039074
0;5615;251783235;;14;7;0.5;3.074620329052498;0.5173802268903506
1;5619;198086229;1.13625324;18;17;0.9444444444444444;1.6549105991651274;0.755952117545623
0;5619;308637798;;42;11;0.2619047619047619;2.951163724848118;0.4504452404434514
1;5626;198087438;1.10591543;79;55;0.6962025316455697;2.637892505065167;0.5873179954964222
0;5626;147474515;;39;17;0.4358974358974359;3.0226374141274404;0.477553209333043
1;5627;198088108;1.6486547;38;39;1.0263157894736843;2.641912336476397;0.5391575395303712
0;5627;146629078;;83;62;0.7469879518072289;2.8264130232724933;0.563741279683811
1;5631;19810068X;1.19693482;16;18;1.125;1.0855836305814472;0.792211834804911
0;5631;362934835;;50;20;0.4;2.6504496686805923;0.5882347505432961
1;5641;198111789;1.59932601;14;17;1.2142857142857142;1.8568857053490841;0.7068440274661736
0;5641;181838958;;72;25;0.3472222222222222;2.61183777868877;0.5020828897649431
1;5648;198112874;1.93581748;20;30;1.5;1.8549885019634542;0.8768740651413239
0;5648;248696823;;16;7;0.4375;2.42997846801662;0.7864584589594035
1;5668;198101244;1.31326878;35;39;1.1142857142857143;2.534077108461157;0.6099323285850081
0;5668;224419307;;33;18;0.5454545454545454;2.686218146379612;0.5324243211295392
1;5734;198116527;1.72489214;11;13;1.1818181818181819;1.5187162483819152;0.6130439598001769
0;5734;226072606;;58;19;0.3275862068965517;2.6928537622343662;0.523449755031224
1;5737;147026695;0.717591703;32;41;1.28125;1.6096810426488148;0.7881961099914979
0;5737;211550256;;50;26;0.52;2.8141610093403484;0.45038657349820455
1;5746;145166899;1.70094573;28;32;1.1428571428571428;1.1462914767311336;0.8950583148916299
0;5746;145463613;;62;30;0.4838709677419355;2.5395768841145494;0.5793422773273995
1;5803;198128959;1.58118188;48;58;1.2083333333333333;2.4977502303096593;0.621480082159462
0;5803;147167523;;33;35;1.0606060606060606;2.8486648112793893;0.5760372791441439
1;5813;15135023X;1.78402555;57;52;0.9122807017543859;2.75430210022203;0.5502287841836189
0;5813;150998392;;21;15;0.7142857142857143;2.694185491254143;0.5207622519240492
1;5814;147026008;1.40514433;29;19;0.6551724137931034;2.6688035870147133;0.5144112979557506
0;5814;179986325;;70;33;0.4714285714285714;2.980486088936404;0.421949773983635
1;5839;198248970;1.35495591;22;29;1.3181818181818181;2.6928607861418024;0.607805119466113
0;5839;265650003;;129;100;0.7751937984496124;2.9098217829855035;0.529710603021449
1;5841;134009452;1.67952657;22;18;0.8181818181818182;2.3933788237147087;0.666583917583546
0;5841;229657656;;18;15;0.8333333333333334;2.871022559560209;0.5633833062684237
1;5842;198281137;1.68686318;39;54;1.3846153846153846;2.132752613241392;0.7207043044632142
0;5842;235543446;;12;15;1.25;2.7917758772702967;0.6202944999977476
1;5858;150138873;1.27320206;27;25;0.9259259259259259;2.6348156863997954;0.5872186467133645
0;5858;137343191;;14;14;1.0;3.0208355784881546;0.4578718954313872
1;5861;150138881;1.0458082;46;41;0.8913043478260869;2.8091883386084917;0.5740265151891016
0;5861;016640616;;30;24;0.8;2.9623406170031945;0.600269133966105
1;5867;198354185;1.94069195;72;34;0.4722222222222222;2.7863653371859525;0.4540044281171179
0;5867;227402375;;7;1;0.14285714285714285;3.322470754100679;0.06682597069447704
1;5868;198355211;1.21557224;22;16;0.7272727272727273;2.920477829109093;0.49772478926895053
0;5868;147548357;;34;28;0.8235294117647058;3.1181638153108797;0.47257700186541096
1;5877;13167479X;1.64739525;61;54;0.8852459016393442;1.987711648678903;0.7280667830375034
0;5877;135829682;;35;14;0.4;2.5610257083954377;0.603189939083163
1;5885;198403429;1.20796919;18;22;1.2222222222222223;1.3160046112984298;0.8712752130146357
0;5885;137646194;;49;11;0.22448979591836735;2.8509302678884136;0.3789030448173442
1;5900;198422709;1.5154928;17;20;1.1764705882352942;1.6968220906637028;0.8312186893300647
0;5900;233618201;;15;5;0.3333333333333333;2.6896182995741427;0.6588518091692191
1;5905;15062719X;1.41033065;83;40;0.4819277108433735;2.5942443725252806;0.5313551974376753
0;5905;22359671X;;27;14;0.5185185185185185;2.8855511004594456;0.46072998092762385
1;5909;147046181;1.73438835;66;37;0.5606060606060606;2.3044681148767854;0.6731253402288616
0;5909;143588486;;67;18;0.26865671641791045;2.653686538490992;0.4887080987027406
1;5915;147069491;1.01516891;28;28;1.0;2.6379399506745904;0.6717902105458715
0;5915;15045872X;;20;12;0.6;3.0242288180182935;0.4200398489606552
1;5938;150139896;1.86353016;50;55;1.1;2.5904194390178414;0.5751749930727804
0;5938;139340998;;29;22;0.7586206896551724;2.6017380489924595;0.6658939779968314
1;5957;198698321;0.632600009;61;22;0.36065573770491804;2.3715202099137;0.6065691202005701
0;5957;19451904X;;34;4;0.11764705882352941;2.6181399525735203;0.5636867841927077
1;5975;198754221;0.810560465;32;40;1.25;1.2085332000287796;0.8960312892226239
0;5975;229592678;;99;43;0.43434343434343436;2.6768070643949566;0.5074462032632168
1;5997;21103018X;1.41333294;27;44;1.6296296296296295;2.3678938984332762;0.749753983121048
0;5997;236801317;;29;17;0.5862068965517241;2.860515684381668;0.26387217022036324
1;6008;150140606;1.95169699;66;40;0.6060606060606061;1.3948242984603216;0.7876456431049255
0;6008;223569712;;12;4;0.3333333333333333;3.035254810757078;0.1279980392988487
1;6009;150140592;1.14287817;68;68;1.0;2.6342494077018275;0.5792794950746734
0;6009;187137781;;51;42;0.8235294117647058;2.809840543215811;0.5324573859847537
1;6010;185987583;0.608729184;33;39;1.1818181818181819;1.1401335614017827;0.7459393929340643
0;6010;219686831;;152;33;0.21710526315789475;2.600651486607551;0.6212669267909464
1;6011;150140614;1.58055103;76;61;0.8026315789473685;1.5905577682970506;0.7855556105032613
0;6011;320685853;;15;7;0.4666666666666667;2.246382709434429;0.6455915070998797
1;6016;150627661;1.12429249;56;35;0.625;2.4220738289066994;0.6293735701140015
0;6016;145773345;;33;23;0.696969696969697;2.608024916745002;0.4760564578828663
1;6017;211120863;1.31194663;15;23;1.5333333333333334;1.2816749899846556;0.8506477744312716
0;6017;233945849;;18;16;0.8888888888888888;2.5095682533227444;0.6616411924458858
1;6019;21111894X;1.55741954;67;56;0.835820895522388;2.6382260546906124;0.5754570212639851
0;6019;226108082;;13;7;0.5384615384615384;2.7001773217296026;0.5189209008618358
1;6022;150627742;1.75206888;43;21;0.4883720930232558;2.622601180899194;0.5843084933635534
0;6022;268240957;;14;7;0.5;2.3883963905736287;0.42249130803949464
1;6033;198113374;0.845168769;27;32;1.1851851851851851;1.488626444537222;0.7882659005063002
0;6033;135163587;;82;42;0.5121951219512195;2.767481356023189;0.5697848265814937
1;6037;198113617;1.86126339;37;35;0.9459459459459459;1.6948431110921494;0.7594580509607237
0;6037;33161765X;;73;10;0.136986301369863;3.023287084105575;0.5280337464381669
1;6041;143128329;1.78539467;32;20;0.625;2.1578491725352995;0.6734464503339314
0;6041;138119171;;132;62;0.4696969696969697;2.908883836599053;0.4685773547829267
1;6043;147029740;1.3843497;63;24;0.38095238095238093;2.5180089149525124;0.6140436129249526
0;6043;135882907;;25;4;0.16;2.5996088332406444;0.7453108925978856
1;6052;198127162;1.40327144;15;12;0.8;1.5433752725328944;0.7452485377294437
0;6052;251968480;;32;15;0.46875;2.8226191189795298;0.5169866099443744
1;6055;198146779;1.21363211;34;40;1.1764705882352942;2.52596607412115;0.6670252485685947
0;6055;310380200;;37;17;0.4594594594594595;2.423589294975995;0.6204033573013246
1;6073;151347158;0.931969881;60;33;0.55;2.536523352024565;0.6269479346476932
0;6073;239429338;;16;8;0.5;2.7561667722867105;0.264841384255933
1;6089;198366906;1.44959092;33;27;0.8181818181818182;2.4562847501658376;0.6202658001783988
0;6089;155844946;;77;48;0.6233766233766234;2.6911999301577887;0.5556989233051156
1;6092;198369352;1.90849984;26;33;1.2692307692307692;0.7103510986627204;0.8631779480954175
0;6092;147639921;;59;26;0.4406779661016949;1.9063998551508912;0.7396991089415537
1;6095;198371772;0.869406641;40;55;1.375;1.0464140910916055;0.8844789519989535
0;6095;22740145X;;42;15;0.35714285714285715;2.2332692841160537;0.6637205846757922
1;6097;198374313;0.260415882;12;16;1.3333333333333333;0.9553262987391843;0.9195365273958729
0;6097;147589037;;36;12;0.3333333333333333;2.5286173935498466;0.6139884461445353
1;6098;198374526;1.80596793;12;16;1.3333333333333333;0.6529528445545657;0.943154027706999
0;6098;197918018;;36;15;0.4166666666666667;2.579246429678182;0.4014769215379532
1;6099;198374739;1.57389331;17;15;0.8823529411764706;1.201030245669141;0.9062263965719148
0;6099;146340817;;59;30;0.5084745762711864;2.7072955291199183;0.5161617384775727
1;6101;198375042;0.986177862;12;15;1.25;0.5139242491052107;0.9429749167546586
0;6101;156372630;;62;13;0.20967741935483872;2.561899821323472;0.6811091675048798
1;6103;198375298;1.95869374;12;15;1.25;0.5023340110427003;0.9387483074386702
0;6103;240721861;;18;6;0.3333333333333333;3.2363617938359535;0.6592062125852737
1;6104;198375484;1.12835467;17;21;1.2352941176470589;0.5838229236384622;0.9330561315596494
0;6104;24524946X;;9;2;0.2222222222222222;3.353960434241383;NaN
1;6106;198375603;1.43922377;29;39;1.3448275862068966;1.099759411419745;0.8469187186057339
0;6106;23009161X;;57;10;0.17543859649122806;2.3160108097172447;0.5537051271876302
1;6175;198421834;1.79283869;35;13;0.37142857142857144;3.1049008049214697;0.38449058356200627
0;6175;214790452;;40;18;0.45;3.080870228721457;0.4768773191106361
1;6213;198467664;1.60894918;45;54;1.2;2.55493973618436;0.6518652006857254
0;6213;305803050;;39;35;0.8974358974358975;2.429370482159466;0.6396696688030554
1;6215;198468962;1.0429095;33;36;1.0909090909090908;2.4966222992864817;0.7254463743120152
0;6215;155884018;;53;47;0.8867924528301887;2.880371610401558;0.5855441313863955
1;6217;198479247;1.80353212;13;6;0.46153846153846156;2.415691834625006;0.7370973498231366
0;6217;147626501;;36;40;1.1111111111111112;2.90117032153477;0.5890264650358888
1;6226;150212321;0.761899233;23;27;1.173913043478261;1.8774008376155493;0.8006349291621179
0;6226;181777010;;61;27;0.4426229508196721;2.503214731334229;0.4833419401112211
1;6235;141247436;1.29764593;39;41;1.0512820512820513;2.8765848136640266;0.5302113725249755
0;6235;230160581;;19;14;0.7368421052631579;2.764861812154946;0.6011201926408248
1;6238;147032237;1.98581874;32;26;0.8125;2.5389849836137803;0.617577653778784
0;6238;310471176;;49;37;0.7551020408163265;2.5898876398752857;0.6944816810194326
1;6252;198527527;0.965966344;43;30;0.6976744186046512;1.7615558907000166;0.783333753944889
0;6252;243683073;;46;15;0.32608695652173914;2.223741568930423;0.6453694195836526
1;6253;150709102;1.4262886;26;27;1.0384615384615385;2.329086763234121;0.6298606136076116
0;6253;141489553;;95;57;0.6;2.7831537627530216;0.5429829402916024
1;6307;14238948X;0.485247105;20;21;1.05;1.7926198891285536;0.7329488170229536
0;6307;186102801;;42;17;0.40476190476190477;2.869765124291343;0.37236432907891204
1;6308;151210535;1.08069932;34;23;0.6764705882352942;2.7377107904401545;0.5738257658402589
0;6308;146735927;;82;41;0.5;3.060909166921752;0.3772365722595459
1;6309;147024927;1.19061339;46;38;0.8260869565217391;2.5193217236024914;0.6317273866226705
0;6309;155886754;;33;26;0.7878787878787878;2.73484715983759;0.5317791279388546
1;6344;139688277;1.26075459;55;24;0.43636363636363634;1.2332218540818145;0.693909364606113
0;6344;238691845;;38;5;0.13157894736842105;2.554374208552173;0.49475899885702546
1;6365;145880486;0.676890135;14;20;1.4285714285714286;1.7827759246609165;0.868990071267781
0;6365;198355211;;22;6;0.2727272727272727;2.108642498899422;0.7130428533446784
1;6395;147033020;1.49688101;30;20;0.6666666666666666;2.790069439153919;0.5393129886881357
0;6395;187137781;;51;20;0.39215686274509803;2.8262148273021435;0.4405171506586284
1;6402;211009091;1.46256447;18;20;1.1111111111111112;1.4242865725582696;0.7649731083083781
0;6402;235274437;;45;18;0.4;2.815523781920859;0.45776871292272864
